player,season_end,pre_recognition,pre_traditional_production,pre_team_achievement,pre_prime_raw,pre_prime_score,pre_statistical_impact,pre_postseason_perf
Benoit Benjamin,1986,0.0,14.705029166915729,0.0,9.757120098116276,32.88805351321317,16.30526315789474,0.0
George Gervin,1986,0.0,16.223040372579966,0.0,6.257881369486542,26.472782510725327,7.7973684210526315,-2.090371517027864
Bob Hansen,1986,0.0,4.243900681960002,0.0,2.2979913394321763,19.212984122292323,2.1934210526315785,4.9712278764966555
Gerald Wilkins,1986,0.0,8.47781243455271,0.0,2.247367547283005,19.12017383668551,0.08157894736842053,0.0
Darrell Walker,1986,0.0,12.762907392014368,0.0,9.325875535487999,32.097438481728,16.217105263157894,0.0
Tom Chambers,1986,0.0,19.838701173791296,0.0,11.785622195991122,36.606974025983725,20.18421052631579,0.0
Earl Cureton,1986,0.0,6.908896046892975,0.0,3.1863683693831746,20.841675343869152,6.396710526315789,-2.28187786640314
Rickey Green,1986,0.0,13.601319616605005,0.0,12.29909932661478,37.44864898992217,24.340131578947368,2.338027413335871
Calvin Natt,1986,0.0,19.025938351828074,25.5,14.72445425807165,41.086681387107475,28.860526315789475,-4.973603822600767
Alvan Adams,1986,0.0,14.434900667752078,0.0,11.829564830463626,36.68753552251665,22.652631578947368,0.0
Albert King,1986,0.0,10.638601392361794,0.0,3.080481269785161,20.64754899460613,3.4309210526315788,-2.4661500507933436
Jay Vincent,1986,0.0,13.237302673312824,25.5,6.917464393626498,27.682018054981913,12.3375,-7.6924596488486845
Bill Hanzlik,1986,7.2,12.708432564640754,25.5,12.479455691305526,37.71918353695829,20.81907894736842,-1.099005775138468
Vinnie Johnson,1986,0.0,12.72754530056463,0.0,11.356055439371849,35.819434972181725,24.92763157894737,-2.8039849401941055
Brad Davis,1986,0.0,28.069460164030737,25.5,17.62995067522275,45.44492601283413,29.036842105263155,-0.9240531217628012
Larry Drew,1986,0.0,11.357877034530098,0.0,7.525067327213562,28.795956766558195,8.956578947368422,8.084824271208106
Darwin Cook,1986,0.0,12.448277123509648,0.0,8.861480861906516,31.24604824682861,17.61973684210526,-2.499115753966718
Joe Dumars,1986,0.0,10.758195270682043,0.0,6.467707838598464,26.85746437076385,10.323684210526315,3.1666589792612254
Cliff Levingston,1986,0.0,13.907934626639545,25.5,11.517803091157601,36.11597233378893,22.70592105263158,-3.057344081363657
John Stockton,1986,0.0,22.55954419209594,0.0,16.609817674709443,43.91472651206416,31.620394736842105,0.38158114716947833
Jim Paxson,1986,0.0,12.175860929106458,0.0,10.241504607382955,33.77609178020209,22.18421052631579,-3.0843916527428403
Dave Greenwood,1986,0.0,12.88528409440681,0.0,5.421981556170438,24.9402995196458,8.585526315789474,-2.5774251175744967
Danny Young,1986,0.0,14.542469159974019,0.0,12.635413473089493,37.953120209634235,25.347368421052632,0.0
Steve Colter,1986,0.0,7.197764041569885,0.0,6.348065133390465,26.63811941121585,14.523026315789474,-2.733220139464009
Wes Matthews,1986,0.0,20.013757628093398,0.0,10.96283534710567,35.098531469693725,15.36578947368421,5.5372434497979635
Steve Johnson,1986,0.0,35.51492893303471,0.0,14.511758899831547,40.76763834974732,20.104605263157897,-2.854086687306501
Alton Lister,1986,0.0,20.706693350525327,49.6,17.07230033258135,44.608450498872024,26.511184210526313,8.47378384781885
Randy Breuer,1986,0.0,9.330209741656807,49.6,10.040559693025072,33.407692770545964,20.934210526315788,-5.545266606036071
Greg Ballard,1986,0.0,5.743953880228699,0.0,6.145343951211663,26.266463910554716,12.638815789473684,0.0
Trent Tucker,1986,0.0,8.810437435270668,0.0,10.177457854672832,33.65867273356686,20.61578947368421,0.0
Tree Rollins,1986,0.0,10.381902381551697,25.5,7.40828341401437,28.581852925693013,15.38092105263158,-6.310415779556889
Charles Oakley,1986,0.0,16.53311586837522,0.0,9.663237487411479,32.71593539358771,15.582236842105264,-0.08043683032833948
Patrick Ewing,1986,6.4,16.57878647370352,0.0,13.083577146009727,38.62536571901459,20.61973684210526,0.0
Rory White,1986,0.0,10.432532392863738,0.0,5.137826751996335,24.419349045326612,6.572368421052632,0.0
Sedale Threatt,1986,0.0,5.745645076509346,25.5,3.450373451064557,21.32568466028502,2.988815789473685,4.131729920394417
Maurice Lucas,1986,0.0,11.751523039781855,49.6,5.906025659131915,25.82771370840851,10.276315789473685,-8.409537434137963
Al Wood,1986,0.0,8.678705074941647,0.0,4.843023015232696,23.87887552792661,8.081578947368422,0.0
Craig Hodges,1986,0.0,15.99258744936395,49.6,14.932645504748153,41.39896825712223,27.425,0.1574361334338159
Dave Corzine,1986,0.0,8.394979630124634,0.0,7.925991243167681,29.530983945807414,16.48355263157895,-2.1775015022460225
Tim McCormick,1986,0.0,21.514567882142078,0.0,10.674804204744786,34.57047437536544,16.334868421052633,0.0
Jon Koncak,1986,0.0,9.237927871572325,25.5,5.4890313518258225,25.063224145014008,10.59736842105263,-5.539679196739551
Ron Anderson,1986,0.0,6.46725148951883,0.0,7.045622812798954,27.91697515679808,14.967105263157896,0.0
Otis Thorpe,1986,0.0,22.92418444141351,0.0,10.409338088379567,34.08378649536254,15.096710526315789,-2.6846749226006192
Jim Petersen,1986,0.0,6.201060796927664,64.0,3.3745849967878656,21.186739160777755,6.108552631578948,-11.216978448529412
Danny Schayes,1986,0.0,14.258809785593725,25.5,7.582807461975157,28.901813680287788,13.458552631578948,-6.572491584752322
Terry Tyler,1986,0.0,7.9526265386867525,0.0,5.22682044169147,24.58250414310103,9.692763157894737,-2.2458828289473685
Mike Sanders,1986,0.0,17.779140083519167,0.0,11.373935074104683,35.85221430252525,19.69407894736842,0.0
Charles Jones,1986,0.0,9.177486490701039,0.0,7.513465061588878,28.774685946246276,15.653289473684211,-3.769752321981424
Michael Ray Richardson,1986,0.0,10.513608183003942,0.0,12.441009233582344,37.66151385037352,26.889473684210525,0.0
Ed Pinckney,1986,0.0,16.30611667806692,0.0,7.0325631219226725,27.893032390191564,9.180921052631579,0.0
Jerry Sichting,1986,0.0,16.645088043401078,55.00000000000001,8.887602872990652,31.29393860048286,17.08421052631579,-12.592781294214397
Mickey Johnson,1986,0.0,8.788827144519455,0.0,3.719255965518843,21.818635936784545,6.322368421052632,-2.8634984520123843
Kurt Rambis,1986,0.0,25.498349164985417,49.6,13.67320346165854,39.50980519248781,20.81776315789474,-3.5506801217275434
Doc Rivers,1986,0.0,18.18401436232199,25.5,16.46589291293118,43.69883936939677,31.782236842105267,0.2821730146378296
John Paxson,1986,0.0,8.743096456481725,0.0,3.434472637171533,21.29653316814781,4.6000000000000005,-2.2058464786909826
Danny Vranes,1986,0.0,5.137212101405442,0.0,2.590809490790092,19.749817399781836,4.1118421052631575,0.0
Michael Cage,1986,0.0,7.5902136865869085,0.0,3.0576208001091767,20.60563813353349,2.730921052631579,0.0
Kenny Carr,1986,0.0,9.410560148574044,0.0,5.036878631310961,24.234277490736762,8.105263157894736,0.9494260574783446
Bill Walton,1986,0.0,27.252925607282187,55.00000000000001,20.768227921103797,49.460284901379744,33.54671052631579,6.280714037441785
A.C. Green,1986,0.0,10.35161216205998,49.6,5.833792549768235,25.695286341241765,10.496052631578946,-7.641492017705107
Bobby Jones,1986,0.0,16.365560408205727,25.5,10.26422006441552,33.817736784761784,16.369078947368422,1.3493098853651047
Kelvin Ransey,1986,0.0,8.2396975224166,0.0,3.3483465032460518,21.138635255951094,5.206578947368421,-1.9278997944078944
Ben Poquette,1986,0.0,6.846726213990275,0.0,4.2609101480356,22.81166860473193,7.052631578947368,0.0
Franklin Edwards,1986,0.0,10.661853464163284,0.0,3.6997981500332124,21.78296327506089,2.7322368421052627,0.0
Rick Mahorn,1986,0.0,8.56170313164859,0.0,-0.5538244511293193,14.335410658644816,-3.9348684210526326,-3.1778906903541024
Caldwell Jones,1986,0.0,14.983965064683403,0.0,4.109713227217793,22.534474249899286,4.650657894736841,-3.410743034055728
Ken Bannister,1986,0.0,7.977421962108764,0.0,-0.4464164721322439,14.464300233441307,-6.677631578947368,0.0
Scott Wedman,1986,0.0,5.324080934935853,55.00000000000001,4.650679116931222,23.526245047707242,10.019078947368422,-8.00812720133514
Ernie Grunfeld,1986,0.0,4.631455544084296,0.0,4.925552633954672,24.030179828916896,9.166447368421052,0.0
Chris Mullin,1986,0.0,9.384756191294287,0.0,8.88677943990244,31.292428973154472,17.832236842105264,0.0
Mike Evans,1986,0.0,10.469844923604574,25.5,2.1327314620211233,18.910007680372058,-0.038815789473684435,-3.9357881343984964
Kent Benson,1986,0.0,9.26878815895148,0.0,7.880494100385055,29.4475725173726,17.900000000000002,-3.2413312693498453
Terence Stansbury,1986,0.0,6.6293538469687405,0.0,-0.3148180153688881,14.622218381557335,-4.957236842105264,0.0
Elston Turner,1986,0.0,6.501928348755861,25.5,3.253105422791735,20.964026608451515,2.352631578947368,1.869136540539512
Bob Thornton,1986,0.0,5.541777908227774,0.0,-2.297502733548262,12.242996719742086,-10.176315789473684,0.0
Jeff Lamp,1986,0.0,6.98818479381132,0.0,5.7745861441616775,25.586741264296407,12.650657894736844,-2.778792569659443
James Edwards,1986,0.0,25.92170608087512,0.0,10.944437906613405,35.064802828791244,14.134868421052632,0.0
Tony Campbell,1986,0.0,7.297710119929772,0.0,1.7080198793731576,18.13136977885079,2.2230263157894727,-2.137430340557275
Bernard Thompson,1986,0.0,6.523281444620405,0.0,4.006816712797894,22.34583064012947,6.651315789473684,0.0
Ricky Sobers,1986,0.0,10.716768687943159,0.0,5.792016373963014,25.61869668559886,9.452631578947368,0.0
Jawann Oldham,1986,0.0,10.005977742089826,0.0,3.7686378132516913,21.909169324294766,4.521052631578947,-1.6560681114551083
James Bailey,1986,0.0,5.90830374451239,0.0,2.780621732475548,20.097806509538504,2.87828947368421,0.0
Spud Webb,1986,0.0,23.075644573389518,25.5,20.151740403513582,48.68967550439198,30.556578947368422,17.639701604961278
Jerome Kersey,1986,0.0,23.65886460443378,0.0,13.948992130565372,39.92348819584806,25.673684210526314,-3.250743034055728
Darnell Valentine,1986,0.0,10.788270179306837,0.0,3.586536737654436,21.575317352366465,3.4763157894736842,0.0
Terry Porter,1986,0.0,11.969488037681998,0.0,7.921652631032792,29.52302982356012,16.278947368421054,-3.2650231480263154
Mike McGee,1986,0.0,6.162050912610556,49.6,3.6631232196110233,21.71572590262021,6.427631578947368,-6.224055727554179
Geoff Huston,1986,0.0,15.505313291927761,0.0,6.882426397365436,27.6177817285033,9.263815789473684,0.0
Darryl Dawkins,1986,0.0,40.64580711009605,0.0,21.596741235252566,50.49592654406571,32.41447368421053,4.103173539343825
Mitchell Wiggins,1986,0.0,5.330187690883221,64.0,3.212521052648785,20.889621929856105,5.810526315789474,-10.472148403361343
Leon Wood,1986,0.0,9.771950835295243,0.0,5.305413885505822,24.72659212342734,7.569736842105263,2.093356722743446
Bill Garnett,1986,0.0,8.09869116980889,0.0,4.731779859464581,23.674929742351733,7.413815789473685,0.0
Keith Lee,1986,0.0,8.562890742879324,0.0,3.5373526789002803,21.485146577983848,4.25328947368421,0.0
Allen Leavell,1986,0.0,15.42934599399375,64.0,10.750828182864714,34.70985166858531,19.165131578947367,-8.568071255790676
Joe Kleine,1986,0.0,8.918426966005875,0.0,-1.1602401295942484,13.607711844486902,-7.824999999999999,-1.4441471821787926
John Long,1986,0.0,7.132538854725045,0.0,4.512103986451547,23.272190641827837,9.467105263157896,-1.6595410473829337
Mark West,1986,0.0,9.719666247549492,0.0,-0.10852749542201452,14.869767005493582,-5.900657894736843,0.0
Carey Scurry,1986,0.0,9.308419851270273,0.0,5.456025645244773,25.002713682948748,11.30986842105263,-2.713398419117647
Junior Bridgeman,1986,0.0,5.662991189471018,0.0,1.0764360622468263,16.97346611411918,-1.3822368421052633,0.0
Jon Sundvold,1986,0.0,12.839050602474096,0.0,4.1371435730123505,22.58476321718931,5.43157894736842,-2.759969040247678
Charles Pittman,1986,0.0,20.211883530433763,0.0,5.781604127249675,25.599607566624403,3.8190789473684217,0.0
Sam Bowie,1986,0.0,0.0,0.0,7.3197643097643095,28.41956790123457,19.763157894736842,0.0
Dirk Minniefield,1986,0.0,13.27196012333979,0.0,8.271693275733007,30.164771005510513,14.038815789473688,0.0
Jeff Wilkins,1986,0.0,6.060192380592346,0.0,-5.017500926751303,8.978998887898436,-15.46644736842105,-2.29384070375387
Kenny Fields,1986,0.0,8.133727175685355,49.6,7.675205463061161,29.071210015612127,16.49671052631579,-7.922171556646671
Jeff Ruland,1986,0.0,0.0,0.0,13.604874132955286,39.40731119943293,34.044736842105266,1.9520878692053782
Terry Catledge,1986,0.0,8.571199518730221,25.5,0.960086471826122,16.760158531681224,0.4486842105263146,-7.637177924632352
Dale Ellis,1986,0.0,5.438566584214863,25.5,5.496952888302878,25.077746961888607,9.169736842105262,0.20183520330104487
Jerome Whitehead,1986,0.0,7.817711021508794,0.0,-4.378400214102682,9.745919743076781,-15.767105263157896,0.0
Darren Daye,1986,0.0,13.759086508343719,0.0,9.797681560649877,32.96241619452478,18.779605263157894,-3.0248606811145504
Clemon Johnson,1986,0.0,7.0882776034557295,25.5,4.1267698272120565,22.565744683222103,7.5289473684210515,-3.2616392713346953
Mike O'Koren,1986,0.0,5.609566320725684,0.0,2.2540828643487765,19.13248525130609,3.9019736842105264,-2.1844891640866875
Marc Iavaroni,1986,0.0,5.7363516566380275,0.0,-0.24604989823604573,14.704740122116746,-2.2019736842105275,-3.410743034055728
Johnny Davis,1986,0.0,12.003942804948942,25.5,6.531700678353325,26.974784576981097,11.176973684210527,-5.563207281588622
Perry Moss,1986,0.0,6.253159487095691,25.5,0.09226767185665818,15.169157398403874,-2.695394736842106,-5.342476780185758
Edgar Jones,1986,0.0,16.074666593713125,0.0,11.052878637878411,35.263610836110416,19.8,0.0
Pat Cummings,1986,0.0,0.0,0.0,3.367478956228956,21.173711419753086,7.661184210526316,0.0
Michael Jordan,1987,49.2,54.808578139027155,0.0,56.12153525169226,85.28507467618458,86.99698839465647,7.0044531956155325
Rodney McCray,1987,7.2,21.904304263984052,25.5,20.518759913793883,49.148449892242354,35.38618421052632,1.2443057107883146
Clyde Drexler,1987,0.0,24.297186610950614,0.0,23.437844279194522,52.79730534899315,47.97631578947368,0.7488140477476616
Alex English,1987,6.4,29.715941970170913,0.0,19.570568951223603,47.9632111890295,32.84407894736842,-2.986431202810565
Dale Ellis,1987,0.0,31.077091076008543,49.6,20.964775634642198,49.70596954330275,36.02302631578947,-5.458735761147186
Sleepy Floyd,1987,6.4,35.14677379114588,25.5,27.978735593071782,57.97873559307178,45.21447368421053,5.426913371307219
Ron Harper,1987,0.0,18.554892570298456,0.0,13.283647248069384,38.92547087210408,23.748684210526317,0.0
Kevin McHale,1987,56.800000000000004,50.68101650016528,64.0,46.02923044957431,77.0292304495743,59.56315789473685,-0.6335833127281845
Fat Lever,1987,23.200000000000003,21.06751779992224,0.0,27.039991549552504,57.039991549552504,47.71315789473684,-2.645963613399996
Xavier McDaniel,1987,0.0,20.286648221651642,49.6,13.934483815977488,39.90172572396623,26.494078947368422,-10.976175065818396
Kiki Vandeweghe,1987,0.0,33.02133524716311,0.0,19.86608144919155,48.33260181148944,35.82763157894737,-2.3828074582725485
James Donaldson,1987,0.0,28.775587254225048,0.0,18.795076507002534,46.99384563375317,33.93289473684211,0.3631717513592493
Tom Chambers,1987,6.4,22.726575289194457,49.6,15.542972501120078,42.314458751680114,23.229605263157893,-4.804413399151006
Isiah Thomas,1987,23.200000000000003,22.082387707760667,49.6,28.749875457127047,58.74987545712705,36.261842105263156,24.195743238368088
Larry Bird,1987,42.800000000000004,52.85991109404333,64.0,52.7235538175079,82.90648767225552,77.46817179095432,11.398403192268368
Robert Parish,1987,6.4,24.468152553135607,64.0,21.18794383760774,49.98492979700968,31.230921052631583,8.037433508228935
Charles Oakley,1987,0.0,14.349199530493543,0.0,4.895399978502054,23.9748999605871,6.633552631578947,-1.2674377328398552
Buck Williams,1987,0.0,31.463722008389777,0.0,16.880115647320956,44.32017347098143,26.020394736842103,0.0
Dominique Wilkins,1987,30.400000000000002,32.65109401270036,25.5,34.36847720214215,64.41453685240992,55.83289473684211,-1.9448446074600803
Chuck Person,1987,0.0,16.04475891488205,0.0,12.441486175303053,37.66222926295458,19.456578947368417,8.748627429795155
Otis Thorpe,1987,0.0,28.474297918803153,0.0,18.14894681214994,46.18618351518742,31.02828947368421,0.0
Dennis Johnson,1987,12.8,10.973388442466414,64.0,12.300975051240195,37.451462576860294,15.302631578947368,0.9600526928445792
Michael Cage,1987,0.0,18.838110943461352,0.0,12.78330840994797,38.17496261492195,21.92236842105263,0.0
Magic Johnson,1987,80.4,49.77243719368376,100.0,65.48972002965891,90.11143078063805,77.52565789473684,36.00103518889611
Reggie Theus,1987,0.0,25.051413822006282,0.0,14.84196782913889,41.262951743708335,24.343421052631577,0.0
Karl Malone,1987,0.0,21.874468427897828,0.0,13.146644909216276,38.719967363824416,24.14342105263158,-4.508829484931308
Bill Laimbeer,1987,6.4,17.408564573928057,49.6,19.48752884662343,47.859411058279285,37.857236842105266,-6.643453504635418
James Worthy,1987,6.4,23.42182037129719,55.00000000000001,25.240307956709035,55.05038494588629,37.387499999999996,20.007825478249295
Tim McCormick,1987,0.0,15.066005003680399,0.0,6.862361078916646,27.580995311347184,12.128947368421052,-3.611758807082043
Terry Cummings,1987,0.0,22.9117407565903,25.5,20.412209545990336,49.01526193248792,40.23421052631579,-3.023946255514833
Jeff Malone,1987,6.4,18.495192342367744,0.0,12.200701405359279,37.30105210803892,19.592763157894737,-3.3434984520123843
Steve Stipanovich,1987,0.0,17.223822164687526,0.0,16.204789408680686,43.30718411302103,32.83092105263158,-0.6999023068487058
Hakeem Olajuwon,1987,44.0,33.70461866732012,25.5,43.425340345179,74.425340345179,55.550657894736844,30.141758839866466
Rolando Blackman,1987,6.4,23.560778773583955,0.0,16.712178606383084,44.06826790957463,29.05263157894737,-1.8175023959845298
Gerald Wilkins,1987,0.0,16.641640487178968,0.0,9.45318140326605,32.33083257265442,14.507236842105263,0.0
Charles Barkley,1987,28.8,49.49494675572859,0.0,40.22945375226966,71.00813547130338,61.55263157894737,2.060102488575869
Adrian Dantley,1987,0.0,33.809951979931355,49.6,24.191296231913686,53.73912028989211,38.10394736842105,6.961662707633946
Byron Scott,1987,0.0,16.198492046622693,55.00000000000001,12.628781568513293,37.94317235276994,27.70921052631579,-13.908444289667182
